,Complaint ID,combined,embedding
0,5162002,"Consumer complaint: I'm filing this complaint today to bring to your attention the recent actions of Flagstar Bank - In XXXX of 2021, I submitted a loan modification packet to Flagstar, after losing both of my parents to covid and incurring a rather large financial setback ( funeral expenses ). My request was assigned to a XXXX  and at that time, I was told that one of the options was a deferment, because FHA loans prohibited the homeowner from reapplying for a modification for 2 years, but that they would review all workout options. 



In XXXX, I called to check the status of the paperwork and was told that it was sent and would be arriving in 10 to 15 days. I was also told that it could take longer because they were behind on the paperwork due to several homeowners in forbearance. I continued to call in for several weeks speaking to several managers and hardship task force supervisors stating the same thing, we are behind in the paperwork from the investors. 



This went on until the end of XXXX when I was told that my deferment was denied back in XXXX, due to the date my loan went into forbearance. I explained my story and how I repeatedly checking the status of the deferment and was NEVER told that it was denied, but nothing was done to correct things Once again, I reengaged Flagstar in XXXX and RE-submitted all documentation. Our file was formally opened for review on XX/XX/XXXX and during the process of review, Flagstar repeatedly gave me conflicting information regarding the status of my request. 



On XX/XX/XXXX, I was informed that I was approved for a TRIAL PAYMENT PLAN on XX/XX/XXXX and that all that needed to be done was to make the initial payment on XX/XX/XXXX and the plan would be engaged. 



On XX/XX/XXXX, I called them to ask where the paperwork for the TRIAL PAYMENT PLAN was and asked that a copy of it be emailed immediately. When I received the email, the documents weren't for a Trial Payment Plan, in fact, they were for a USDA Farm Loan Deferment Agreement. To date, no one has been able to explain when/who converted my FHA loan to a USDA Farm Loan . This information CLEARLY conflicts with their response to my Modification request in XX/XX/2021 ( where I was told that I couldnt apply because of FHA loan guidelines ). I've requested, numerous times, for a notice of transfer or notice of new service or letter from them and they have refused to provide me with one. 



Not only this issue, but on XX/XX/XXXX, I was told by my XXXX that my NEW payment was increased by {$40.00}, due to a recent Escrow Analysis. Further investigation showed that the most recent escrow analysis was performed on XX/XX/2021 PRIOR to the latest approval for workout. NO analysis has been performed since then and, once again, Flagstar seems to be operating on deceptive business practices.","[-0.015819596, -0.020434804, -0.013873425, -0.022923125, -0.004031356, 0.017849175, -0.00895239, 0.018099397, -0.029136973, -0.02424374, 0.020184582, 0.007228638, -0.0074927616, -0.0006142605, -0.002601267, 0.0056369477, 0.015569375, -0.027329814, 0.0096196495, 0.0069054347, -0.03327954, 0.016945597, -0.033196133, 0.024438357, -0.0056890775, 0.0046013063, 0.012851684, -0.005765534, -0.01529135, 0.008827279, -0.00408001, 0.001869715, -0.025661666, -0.0007285112, -0.043788865, -0.032584477, 0.0015126274, 0.0068220273, 0.0031573162, -0.018419126, 0.031889416, -0.001058231, -0.0074580084, -0.014095845, -0.01663977, 0.002536974, -0.0124833025, -0.004587405, -0.036254402, 0.036087587, 0.03669924, 0.011009772, 0.0106413895, -0.0035309119, -0.0044900966, -0.002225934, 0.0050704726, -0.00069245487, -0.00884118, 0.004222498, 0.013518943, 0.00034405538, -0.00781944, -0.011273895, -0.011913352, 0.004375411, 0.00826428, -0.003324131, -0.032556675, 0.0011320813, 0.0192532, 0.021032557, -0.011134883, -0.016403448, 0.014248759, 0.0054631825, -0.0006689966, -0.016250534, 0.01393598, 0.009153958, 0.0131019065, 0.013810869, -0.008729971, 0.011350352, 0.023173345, 0.0007480598, 0.016778782, 0.01879446, -0.02991544, 0.0041738437, 0.007065299, 0.031388972, 0.0192671, 0.036977265, -0.0011685719, 0.0071869344, -0.016111523, 0.033696577, -0.0029644368, -0.010196551, -0.008799477, -0.003624745, -0.024493963, -0.0046499604, -0.029832033, -0.013317375, 0.0226451, -0.026551344, -0.000259562, -0.02595359, -0.022367075, 0.0026203813, -0.0015821335, -0.023145543, 0.0115380185, -0.016014215, 0.007791638, -0.021811025, -0.006203423, -0.011120982, 0.0031329892, 0.0149438195, 0.036671437, -0.013887326, 0.0021494774, 0.0013110595, -0.033112723, 0.0070270705, 0.0047507444, 0.0192532, 0.016055917, 0.006126966, 0.022255866, -0.010592735, -0.02389621, 0.0059392992, -0.030638305, 0.012712672, -0.021894433, -0.03644902, 0.0226451, 0.024493963, 0.0058593675, -0.01449898, -0.023785, -0.0072703417, 0.017029004, -0.017640658, 0.03386339, -0.02242268, 0.0023753722, -0.012844734, 0.004086961, -0.0073328973, 0.0022398352, 0.014985523, -0.0006177358, 0.0042190226, -0.00319902, -0.014186203, -0.002667298, 0.026759863, 0.025175123, 0.01630614, 0.006467546, 0.017612856, -0.011405957, -0.024368852, 0.0023857981, -0.020865742, -0.0025091716, 0.021477396, -0.03202843, 0.012719623, -0.0072216876, 0.015722288, -0.0023632087, -0.0069506136, -0.018043794, -0.01846083, -0.0062798797, 0.010286909, 0.010405068, 0.037088476, 0.005942775, 0.0034231772, 0.046235483, -0.04167588, 0.0034266526, 0.00012891216, 0.012101019, -0.0022433107, -0.008014058, -0.030276874, -0.6272234, -0.017181918, 0.013240919, 0.0016090671, -0.0068776323, 0.01868325, -0.008590959, 0.0005321564, -0.032667883, 0.013977684, -0.01720972, 0.01890567, 0.017626757, -0.0018662398, -0.022770211, -0.017946485, 0.0055326885, -0.007916749, 0.0040383064, 0.013609301, -0.03238986, 0.014763104, -0.0070792, -0.0039722756, 0.026857171, -0.005626522, 0.018627645, -0.0294428, -0.016625868, 0.015652781, -0.033835586, 0.015180141, 0.010662242, 0.0020486934, 0.044261508, 0.017459942, 0.008910687, 0.0007815096, 0.01709851, 0.006474497, -0.016222732, 0.012441599, 0.010557982, -0.004848053, 0.0053067934, 0.0068533053, 0.0073607, 0.0010165273, 0.0018175854, 0.014457276, 0.016042016, 0.017821373, -0.0069749407, 0.008132218, 0.015138437, 0.010245205, 0.010537131, 0.0026342827, -0.005518787, 0.014665795, 0.02321505, 0.012935092, -0.008368539, 0.004052208, -0.02841411, 0.00223636, -0.009842069, 0.010342513, 0.04779242, 0.022005644, 0.014033289, 0.033835586, -0.008312934, 0.0061408672, 0.021241076, 0.00271769, 0.023395766, 0.021227174, 0.019350508, 0.025508752, -0.00020960445, -0.0045908806, 0.0038714919, -0.021393988, -0.017501645, -2.458508e-05, 0.003518748, 0.0033936372, -0.009160909, -0.032779094, -0.0021546902, 0.013178363, -0.0023632087, -0.023465272, 0.015791794, -0.007895897, -0.0031243009, 0.008827279, 0.017029004, -0.03703287, 0.007214737, -0.017056806, 0.009668304, 0.008319885, 0.028858948, 0.0042954795, -0.013498092, 0.010286909, 0.05018343, -0.028177788, 0.022770211, -0.0033154427, -0.021797124, -0.021533001, 0.0015986412, -0.02855312, 0.020851841, -0.010127044, 0.008910687, -0.0069923173, -0.011586673, -0.016014215, 0.01960073, 0.00951539, 0.023840604, 0.02367379, -0.0064953486, -0.0122191785, -0.0028706035, 0.019489521, -0.0008675235, 0.0063459105, 0.040396966, 0.0020469557, -0.00015714903, -0.0031243009, 0.023826703, 0.008688267, 0.021074262, -0.034864277, -0.017029004, 0.022464383, -0.0013553697, 0.0031660045, 0.012163574, -0.017654559, 0.014429474, 0.010975019, 0.005744682, 0.024410555, -0.014860412, -0.024341049, 0.0034422914, -0.0072981445, -0.011392056, 0.0032441989, 0.007353749, -0.050906293, -0.0027941468, -0.024758086, 0.0020678076, 0.014902116, -0.026245518, 0.008521453, 0.0019670236, -0.00860486, 0.012921191, -0.010425921, -0.018182805, -0.009689156, 0.022519989, -0.002106036, -0.008528403, 0.011531068, -0.007826391, 0.008292082, -0.004903658, 0.005105226, -0.01551377, 0.020851841, 0.0051121763, -0.005942775, -0.016695375, -0.010773451, 0.012441599, -0.0050982754, 0.0068011754, 0.032111835, -0.02117157, 0.030693911, -0.003212921, -0.014179252, 0.0014822184, 0.005595244, -0.031388972, -0.0014318264, -0.004451868, 0.013081055, 0.020559916, 0.012087117, 0.02332626, -0.009689156, 0.02174152, -0.005424954, -0.025731172, -0.008257329, 0.020128977, -0.044094693, 0.016931696, 0.02332626, -0.002185968, -0.01110013, -0.022964828, -0.013386882, 0.0012789129, -0.013206166, -0.00019885271, 0.005497935, 0.00012728311, 0.005178207, -0.023506975, 0.006401515, 0.024396654, 0.0046291086, 0.004893232, 0.0071313297, -0.0049453615, 0.019183693, 0.032250848, 0.00062294875, -0.009376378, 0.026120406, 0.0058975955, 0.026565246, 0.01666757, 0.014679696, 0.016570263, -0.0012858636, 0.037700128, -0.024869297, 0.014568486, -0.0022624247, 0.021546902, 0.007068774, -0.0059775277, -0.029581811, 0.020546013, 0.03433603, 0.015805695, -0.020115076, -0.020073373, 0.010822105, 0.0032181342, 0.00022263685, 0.018891769, -0.01790478, -0.0072703417, 0.0073607, 0.020782335, 0.019058583, 0.021254977, -0.0005556147, 0.009195662, -0.022158556, 0.019100286, 0.005209485, -0.0056369477, 0.002441403, 0.0035083222, -0.0027437548, -0.024146432, -0.018836163, 0.0023041284, -0.025189023, 0.022575593, -0.010933315, 0.026551344, 0.010196551, 0.02232537, -0.035475932, -0.010064488, -0.019837052, 0.02197784, -0.009911575, 0.019169793, 0.021824928, 0.016598066, 0.016042016, 0.007986255, 0.007374601, -0.0048272014, -0.029971046, -0.0059983796, 0.005987954, -0.015708387, 0.010453723, 0.01709851, -0.010342513, 0.018391324, 0.007666527, 0.019614631, -0.00125893, -0.03920146, -0.009849019, 0.020365298, 0.013942931, 0.017473843, -0.026231617, 0.0119411545, -0.0127613265, 0.049822, -0.025800679, 0.00028345472, 0.027093492, 0.00021894433, 0.0003093023, -0.011009772, -0.010836007, 0.01652856, 0.020254089, 0.03133337, -0.007506663, -0.02231147, 0.013769166, 0.09336064, 0.030527096, 0.030443689, -0.0019044682, 0.016389547, 0.016250534, -0.029303787, -0.026676456, 0.03272349, -0.0073120454, 0.012059315, -0.0046951394, -0.0028514892, -0.00035839103, 0.020448705, 0.016750978, 0.012518056, -0.013880376, -0.0023180298, -0.034808673, -0.02991544, 0.004104337, 0.015680585, 0.052713454, -0.00092877576, -0.0008679579, 0.038673215, 0.011788241, 0.040118944, -0.0011928991, 0.0037185783, 0.009612699, 0.0012780441, 0.02478589, 0.0009895937, 0.00905665, -0.012587561, -0.04823726, -0.002978338, -0.002667298, 0.013331277, 0.0050808988, -0.000937464, -0.003103449, 0.023034334, -0.012629265, -0.008716069, 0.012844734, -0.0052824663, 0.0019583355, 0.017181918, -0.0283168, -0.044094693, -0.007881996, 0.031166552, -0.0014127123, 0.019197594, 0.0015777893, 0.0023076038, 0.011753487, -0.02218636, -0.03364097, 0.01540256, -0.0014361705, -0.012664018, -0.00985597, -0.04164808, 0.0067977, 0.013282623, 0.008479749, -0.0038471648, 0.0057551083, -0.030443689, 0.010453723, 0.028386306, -0.014582387, -0.018961275, 0.0026864123, 0.015958609, 0.023409666, -0.011955055, -0.032223046, -0.0027698195, 0.0033276062, 0.00069071725, 0.004323282, -0.005345022, -0.007009694, 0.006863731, 0.038228374, -0.001258061, -0.004076535, -0.006745571, -0.02275631, -0.005039195, -0.01313666, 0.0153469555, 0.030026652, -0.015680585, 0.012747426, -0.0011199176, -0.006126966, -0.007235589, -0.015319153, 0.0170012, -0.008757773, 0.01563888, -0.001514365, -0.011426809, -0.013915129, 0.021560803, 0.0012702247, -0.0022380976, 0.013762215, 0.019197594, 0.021102063, -0.0024587796, 0.0034283902, 0.0038992942, -0.0050252937, 0.008750822, 0.0020417427, 0.047709014, 0.0059080217, -0.017237522, 0.012184426, 0.0069367127, -0.012872537, -0.009522341, -0.0169873, -0.0373943, 0.001880141, -0.0051955837, 0.0019392213, -0.021102063, -0.02164421, -0.012066266, -0.0029905015, 0.01597251, 0.010008884, -0.015527671, -0.018363522, -0.0032598379, -0.019336607, 0.007749934, -0.021727618, -0.015416461, 0.014373869, 0.0028810294, 0.036254402, -0.00053476286, -0.018196708, -0.00770128, -0.0027246405, -0.017432138, -0.0073885024, -0.0050496208, 0.00022915304, 0.007597021, 0.004281578, 0.02560606, -0.010599686, 0.0021147241, 0.0014969885, -0.009133106, 0.011968957, 0.00037641916, -0.0056369477, 0.00088707206, 0.021366186, 0.012691821, 0.0015882152, 0.02459127, -0.029998848, 0.0154859675, 0.0121427225, -0.017348731, 0.00039488173, -0.0018123725, -0.021950038, 0.009883773, 0.005244238, -0.0041877446, 0.0011694408, -0.030777318, -0.0077360333, 0.03781134, -0.0020591193, 0.020031668, 0.00037468152, 0.0098212175, -0.030860726, 0.026078703, 0.023270655, 0.016945597, 0.008514502, -0.017640658, -0.024285445, -0.0072911936, 0.017821373, 0.005299843, 0.014790906, -0.01686219, 0.0050669974, -0.02435495, 0.008403292, -0.018599842, -0.02185273, -0.011218291, -0.010293859, -0.015305252, -0.02117157, 0.00062598963, -0.0016803108, -0.005841991, 0.009570995, -0.010613587, -0.00206607, -0.026259419, -0.040369164, 0.013240919, -0.021407891, 0.018613743, 0.022519989, 0.014651894, 0.006238176, 0.0044796704, -0.017710164, -0.016584164, 0.0054875095, -0.017487744, 0.013748314, 0.018724954, -0.011704833, -0.018446928, 8.259284e-05, 0.022450482, -0.02083794, -0.03858981, 0.008333785, 0.024146432, 0.005139979, -0.00026846747, -0.012865586, -0.027830258, 0.02546705, -0.009710007, 0.009049699, -0.009459785, -0.02559216, -7.9769154e-05, 0.0283168, -0.017598953, 0.020434804, 0.03441944, -0.004104337, 0.0035465506, -3.2635304e-05, -0.0038923437, 0.011266945, -0.030304676, 0.04893232, -0.010092291, 0.018057695, -0.027037887, 0.017598953, -0.04028576, -0.008285131, -0.016361745, 0.021950038, -0.014790906, -0.010530179, 0.020115076, -0.0007133067, 0.009842069, 0.019781446, -0.011809093, -0.01993436, -0.016750978, -0.014207055, 0.019447817, 0.021602508, 0.012886438, -0.021115964, -0.0053902008, -0.0113295, -0.009383328, -0.019044682, 0.02933159, 0.010252155, -0.019086385, -0.004146041, 0.026759863, 0.004712516, -0.006874157, 0.0036490723, 0.017376535, 0.02446616, -0.005981003, 0.0063215834, -0.0122191785, -0.012851684, -0.058996808, 0.003690776, -0.02478589, -0.0475422, 0.011239142, -0.014387771, -0.066725895, -0.030443689, 0.0098212175, 0.01879446, -0.009091402, -0.010488476, 0.014415572, 0.030165663, 0.0012641429, -0.009661353, -0.017042905, 0.023020433, -0.004403214, -0.002832375, -0.006592657, -0.00861181, 0.027107393, -0.0038332634, 0.02435495, -0.0052268617, -0.024730284, -0.013623203, 0.018738855, 0.017015103, -0.034224823, -0.02117157, -0.017376535, -0.00826428, -0.005529213, -0.016000314, -0.010696994, -0.011788241, -0.0029922393, 0.035865165, 0.005157355, 0.0064849225, 0.00042876598, -0.009404181, -0.045373607, 0.011816043, 0.020365298, 0.0069471383, -0.029414997, 0.03464186, 0.002316292, -0.027315913, -0.019336607, -0.022492185, -0.05199059, 0.005355448, -0.012365142, 0.023034334, 0.044205904, -0.010377266, -0.014227906, 0.031778205, -0.021157669, 0.023979617, 0.0020747583, -0.012928141, 0.028636528, 0.005470133, 0.008542304, 0.003930572, -0.032334253, -0.012698771, 0.015319153, 0.0087369215, -0.0030374182, -0.008278181, -0.0118021425, 0.008396341, 0.011975908, 0.008396341, -0.0015795269, -0.0014856937, 0.009883773, -0.030165663, 0.003435341, -0.0014952507, -0.0100992415, -0.017279226, -0.028858948, 0.023048235, -0.035475932, -0.012351241, -0.013213117, -0.01290729, 0.0013597138, -0.0396185, 0.022283668, 0.015930807, 0.0031103997, -0.0035621896, 0.007791638, -0.017265324, -0.011204389, 0.007065299, 0.0019600731, -0.011531068, 0.006352861, -0.009369427, 0.0040904363, -0.016750978, 0.013150562, 0.004462294, -0.0070618237, -0.007520564, -0.0145406835, -0.018933471, 0.02199174, -0.014846511, -0.026398432, -0.00713828, -0.019114187, -0.019183693, 0.021699816, -0.014387771, -0.022019545, -0.011378155, -0.004146041, 0.014818708, -0.009376378, -0.020546013, 0.01686219, -0.0065127253, -0.0053728246, 0.014777005, 0.21774882, -0.0024049124, 0.01098197, 0.05129553, -0.00080496795, 0.028275097, 0.027441023, 0.0017863078, -0.05015563, -0.0023892734, 0.0006016625, -0.014304363, -0.020226287, -0.0068046506, -0.0026829368, -0.0004068281, -0.014471178, -0.021491298, 0.0005616965, 0.00884118, 0.017362634, 0.0044136397, -0.012094067, -0.0032024952, 0.025453147, -0.009911575, -0.0014648419, 0.010279958, 0.020559916, 0.007895897, -0.024883198, -0.021727618, 0.006262503, -0.016709276, -0.007179984, -0.006714293, 5.548952e-06, -0.0008905474, 0.01347724, 0.0004908871, -0.012615364, -0.02808048, 0.0052616145, -0.018530335, 0.0037185783, 0.034502845, -0.010231303, 0.013602351, 0.00091487454, -0.008584008, -0.042648967, -0.0018992552, -0.007881996, 0.005087849, 0.013866474, -0.009299921, -0.0007350274, -0.0026742485, -0.031305563, 0.004938411, -0.0039931275, 0.00656833, -0.013901227, 0.021936137, -0.05129553, -0.008243428, 0.019100286, 0.019281002, 0.044567335, -0.016625868, -0.00077846873, 0.0066760643, 0.0014848248, -0.012365142, -0.017084608, -0.028344603, 0.0025109092, 0.024313247, 0.016584164, 0.030415885, -0.01800209, -0.010481525, -0.011948105, -0.0055083614, 0.009814266, -0.042287532, 0.0101617975, -0.0025856283, 0.0039479486, -0.007631774, 0.0066100336, 0.012212228, -0.029025763, -0.005039195, -0.0009096616, 0.01314361, 0.007485811, 0.027580036, -0.009675254, 0.010022785, -0.036282204, 0.07445497, 0.00046742876, -0.010488476, -0.023395766, -0.004441442, 0.016709276, 0.027204702, -0.01166313, -0.0056577995, 0.016903892, -0.024521764, 0.0019618107, -0.01529135, 0.0016985562, 0.025772875, 0.022617297, -0.009543193, 0.019878754, -0.011468513, -0.002050431, -0.024424456, 0.006575281, 0.002305866, 0.0060227066, -0.014665795, 0.004152992, -0.027593937, 0.010210452, -0.013393832, 0.017376535, 0.0041981707, 0.025328036, -0.028719936, -0.014999424, 0.007861144, 4.982178e-05, 0.0041981707, -0.0025456622, 0.031388972, 0.003313705, -0.0048028743, 0.012372092, -0.0056126206, 0.0013067154, -0.02129668, 0.009091402, 0.013108858, -0.02220026, -0.020587718, 0.0016021165, 0.00010892915, 0.01007839, -0.014095845, 0.015068931, -0.00033775638, -0.028747737, -0.030749515, 0.0013979422, -0.016737077, -0.06611424, -0.01980925, 0.020907447, -0.010008884, -0.031917218, 0.0050426703, -0.1788254, 0.019795347, -0.01007144, 0.0042503, 0.007214737, 0.01291424, 0.017154114, -0.0144016715, -0.027997073, 0.01766846, -0.015791794, -0.0053728246, -0.0169873, -0.010029736, 0.0104398215, -0.011482414, -0.025842382, 0.034169216, -0.0051469295, 0.023882309, 0.008806428, -0.027927566, 0.020740632, -0.03330734, 0.023729395, 0.015207943, -0.012337339, 0.037449908, -0.0047785467, 0.0024900574, -0.020087274, 0.0037290042, 0.007159132, -0.012657068, 0.016472954, 0.01144071, -0.001253717, -0.005164306, -0.014512882, 0.039701905, 0.003614319, -0.0016264436, -0.023187248, 0.0007858538, -0.02991544, 0.01031471, 0.011920302, 0.007228638, 0.0040695844, -0.0019965637, -0.0010686569, -0.0073467987, -0.013491142, 0.008041861, 0.020935249, 0.006575281, -0.0017011627, -0.0037220537, -0.008055761, -0.025772875, -0.0061234906, 0.011148784, 0.009772562, 0.013421635, -0.0089384895, -0.027357616, -0.0074927616, -0.019767545, -0.030193467, 0.012754376, -0.009160909, -0.013518943, 0.0062451265, -0.002015678, 0.022436582, -0.0139220795, -0.037700128, 0.00044961783, 0.022506088, -0.0034857327, -0.014916017, 0.019850953, -0.010849908, -0.016598066, 0.0019496471, 0.033001512, 0.01347724, 0.011920302, 0.028580924, -0.00690891, 0.034475043, 0.0029905015, 0.0016533772, -0.0037811338, -0.0012007186, 0.012775228, -0.0013101907, -0.019531224, -0.014568486, 0.0007115691, 0.021560803, 0.00178457, -0.018168904, 0.029720824, 0.054325998, -0.007847243, -0.01971194, 0.022380976, 0.020476509, -0.014248759, -0.02933159, 0.022241963, -0.0018071595, 0.015458165, 0.020518212, -0.008243428, 0.016292239, -0.011468513, -0.0059497254, 0.0037846093, 0.05051706, -0.0007311177, -0.0018314867, 0.011934204, -0.0074232556, -0.0017020316, -0.09580726, 0.0024257642, -0.022297569, 0.02389621, 0.0105023775, -0.009668304, -0.0005182551, 0.03236206, -0.0025786776, 0.022909222, -0.010168748, -0.013838672, -0.021338385, -0.0013075842, 0.03475307, -0.012942043, -0.024994407, -0.0014604977, 0.012809981, 0.04598526, -0.029053565, -0.028775541, -0.03772793, 0.00019983014, -0.00083363923, -0.014999424, -0.0057064537, 0.0054214788, 0.021366186, 0.008326835, -0.0007710837, 0.009911575, 0.02468858, -0.013074105, -0.016723176, -0.01505503, -0.013831722, -0.025967494, 0.03806156, -0.038117167, 0.024257641, 0.011468513, 0.0038992942, -0.033168327, 0.0078402925, 0.005063522, 0.0048063495, 0.025967494, -0.004934936, -0.010474575, -0.008959341, -0.022144655, -0.008750822, -0.010446772, 0.049794197, 0.0078402925, 0.0006025313, 0.01392903, -0.016792683, 0.01031471, 0.0016898679, 0.01754335, -0.030971935, -0.026370628, 0.0113295, -0.008729971, 0.0020347922, -0.01980925, -0.0124833025, -0.020295791, -0.01654246, 0.003885393, -0.032000627, 0.0054770834, -0.043232817, 0.013651005, -0.016208831, -0.015416461, -0.011016723, 0.014186203, 0.0011303435, -0.015680585, 0.0053172195, -0.027580036, 0.00339885, 0.0024049124, 0.036198795, -0.03533692, 0.011517167, -0.017585052, 0.012038463, 0.00690891, 0.0054840343, -0.005762059, -0.020059472, 0.0039236215, -0.0077360333, 0.019294905, -0.009564045, -0.00826428, -0.03542033, 0.006477972, -0.06711513, 0.020462606, -0.0052928925, -0.0010686569, -0.0029036188, 0.0003449242, 0.0077082305, -0.015360856, -0.017946485, -0.012948994, -0.017362634, 0.006297256, -0.019572929, -0.017348731, -0.029971046, -0.020657225, 0.03133337, -0.0058975955, 0.03475307, 0.00724949, -0.006092213, -0.012385993, 0.015666684, -0.0008966292, 0.014985523, 0.009369427, -0.040480375, 0.024202038, -0.0074163047, -0.00645712, -0.008451946, -0.014554585, -0.008729971, 0.017974287, 0.004180794, -0.006276404, 0.021129865, 0.018474732, -0.00747886, -0.0054214788, -0.004257251, -0.032779094, -0.019725842, -0.014888215, -0.033501957, 0.027621739, -0.0049210344, 0.030693911, 0.018057695, -0.010481525, 0.004938411, 0.01666757, -0.032167442, -0.0020069897, -0.0058975955, -0.032501068, 0.0071938853, -0.0074371565, 0.0066517373, -0.014443375, 0.03024907, -0.0009270381, -0.011232192, -0.015235745, 0.001684655, 0.0039583747, 0.00012717451, 0.019406114, 0.013032401, -0.027371516, -0.022728506, 0.0021720668, 0.010509328, -0.0046847137, -0.0013927292, 0.015416461, -0.012170524, -0.024911, 0.010968069, 0.009786464, 0.041147634, -0.020643324, -0.007381552, 0.045373607, 0.006672589, 0.011579722, 0.008479749, 0.004597831, 0.0024865821, 0.012705722, -0.022075148, 0.025300235, 0.0060261823, 0.0036560227, 0.0075622676, 0.031778205, 0.01733483, 0.023687692, 0.022811914, 0.007861144, 0.016792683, 0.014929919, 0.019169793, -0.015903004, -0.017571151, 0.015833499, -0.047152963, -0.032918107, -0.013810869, 0.013567598, 0.010968069, -0.033918995, 0.0037950352, 0.025870183, 0.020851841, 0.007861144, -0.0020452181, -0.024396654, -0.01857204, 0.028497517, -0.002446616, 0.0013041089, 0.008347687, -0.0048411023, 0.027691245, 0.0074927616, 0.023465272, -0.013616253, -0.005327645, 0.0030947607, 0.0040904363, -0.0044657695, -0.016139325, -0.019239299, 0.0033727854, -0.00212515, -0.008618761, 0.012545858, -0.018377423, 0.058273945, 0.030554898, -0.01834962, -0.02253389, 0.0073676505, 0.01754335, 0.019878754, -0.01347724, -0.018808361, -0.013783067, 0.005591769, -0.017140213, -0.022394877, -0.0150828315, -0.032834698, 0.012990697, 0.013372981, 0.02163031, -0.0063910894, 0.0066899657, 0.01144071, -0.006999268, 0.02445226, -0.004507473, -0.015096733, -0.0044831457, 0.00094093935, -0.0040834853, -0.031806007, -0.025995295, 0.016055917, 0.014846511, 0.004587405, -0.026036998, 0.0129628945, 0.0049974914, -0.036282204, -0.020546013, 0.04056378, 0.0063250586, -0.006616984, 0.01618103, -0.013769166, 0.0003123432, -0.016083721, -0.0057377317, 0.0023753722, 0.0023910112, -0.04620768]"
